data_referencia|cod_ibge|txt_nome_municipio|txt_sigla_uf|num_ano_financiamento|qtd_uh_financiadas|vlr_financiamento|vlr_subsidio
01/11/2024|260410|Caruaru |PE|2021|1777|174950529,47|61961501,94000003
01/11/2024|260410|Caruaru |PE|2022|1762|191520152,96999988|64426327,35000001
01/11/2024|260410|Caruaru |PE|2023|1720|220791400,83000004|67972273,87
01/11/2024|260410|Caruaru |PE|2024|1924|250736509,02999997|85304165,72000003
01/11/2024|260420|Catende |PE|2009|21|494610|174066,94
01/11/2024|260420|Catende |PE|2010|27|870008,65|224965
01/11/2024|260420|Catende |PE|2011|17|617648,9099999999|33000
01/11/2024|260420|Catende |PE|2012|16|747161,8|151230,61
01/11/2024|260420|Catende |PE|2013|11|461977,52|160897,55
01/11/2024|260420|Catende |PE|2014|12|577651,8300000001|168763,54
01/11/2024|260420|Catende |PE|2015|13|713249,71|187722,75
01/11/2024|260420|Catende |PE|2016|9|674061,76|120158,46
01/11/2024|260420|Catende |PE|2017|10|709017,6|167049,88
01/11/2024|260420|Catende |PE|2018|2|134600|10870,04
01/11/2024|260420|Catende |PE|2019|2|132308|37337,93
01/11/2024|260420|Catende |PE|2020|4|248840,25|58802,35
01/11/2024|260420|Catende |PE|2022|1|79151,48|2161,45
01/11/2024|260430|Cedro |PE|2012|1|74940,31|18964,99
01/11/2024|260430|Cedro |PE|2020|1|96000|20754,99
01/11/2024|260430|Cedro |PE|2024|1|91000|58525,64
01/11/2024|260440|Chã de Alegria |PE|2010|1|51600|9594
01/11/2024|260440|Chã de Alegria |PE|2013|50|2782448,85|1141213,41
01/11/2024|260440|Chã de Alegria |PE|2014|77|4553448,24|1859790,3999999997
01/11/2024|260440|Chã de Alegria |PE|2015|75|4847541,8100000005|1826632,0199999998
01/11/2024|260440|Chã de Alegria |PE|2016|35|2386312,49|836553,37
01/11/2024|260440|Chã de Alegria |PE|2017|13|949556,53|328630,36
01/11/2024|260440|Chã de Alegria |PE|2018|29|2303746,0900000003|868883,5899999999
01/11/2024|260440|Chã de Alegria |PE|2019|9|592465|287069,94
01/11/2024|260440|Chã de Alegria |PE|2020|22|1663124,9300000002|630994,08
01/11/2024|260440|Chã de Alegria |PE|2021|36|2896872,94|1209812,0399999996
01/11/2024|260440|Chã de Alegria |PE|2022|77|6792896,21|2394189,98
01/11/2024|260440|Chã de Alegria |PE|2023|84|7135854,720000001|3988021,09
01/11/2024|260440|Chã de Alegria |PE|2024|61|5080995,2|3682079,2200000007
01/11/2024|260450|Chã Grande |PE|2009|3|82000|21727
01/11/2024|260450|Chã Grande |PE|2010|3|75000|11197
01/11/2024|260450|Chã Grande |PE|2011|2|110250|0
01/11/2024|260450|Chã Grande |PE|2012|2|122000|22626,4
01/11/2024|260450|Chã Grande |PE|2013|2|152036,1|15999,99
01/11/2024|260450|Chã Grande |PE|2014|2|157500|31999,98
01/11/2024|260450|Chã Grande |PE|2018|2|160000|56150,98
01/11/2024|260450|Chã Grande |PE|2019|1|71064,38|25854,99
01/11/2024|260450|Chã Grande |PE|2022|1|113600|0
01/11/2024|260450|Chã Grande |PE|2023|2|382600|0
01/11/2024|260460|Condado |PE|2009|8|298210|49472
01/11/2024|260460|Condado |PE|2010|6|154800,02|50716
01/11/2024|260460|Condado |PE|2011|8|242640|15000
01/11/2024|260460|Condado |PE|2012|3|194413,36|22108,51
01/11/2024|260460|Condado |PE|2013|5|290132,85|111542,08
01/11/2024|260460|Condado |PE|2014|5|384818|106961,99
01/11/2024|260460|Condado |PE|2015|15|1092353,9000000001|351618,97
01/11/2024|260460|Condado |PE|2016|7|524985,12|126815,34
01/11/2024|260460|Condado |PE|2017|12|961427,47|212701,24
01/11/2024|260460|Condado |PE|2018|11|975379,72|236829,29
01/11/2024|260460|Condado |PE|2019|12|1124189,4|208455,45
01/11/2024|260460|Condado |PE|2020|7|704000|75342,2
01/11/2024|260460|Condado |PE|2021|2|189074,14|22550,27
01/11/2024|260460|Condado |PE|2022|3|308590,45|25312,76
01/11/2024|260460|Condado |PE|2023|5|601466,01|122228,1
01/11/2024|260460|Condado |PE|2024|9|1260096|180014,89
01/11/2024|260470|Correntes |PE|2009|3|122345,13|27566
01/11/2024|260470|Correntes |PE|2010|190|410450|1361979
01/11/2024|260470|Correntes |PE|2011|2|139028|0
01/11/2024|260470|Correntes |PE|2014|1|72000|14154,04
01/11/2024|260470|Correntes |PE|2021|1|59385,6|0
01/11/2024|260470|Correntes |PE|2022|1|80000|19518,79
01/11/2024|260480|Cortês |PE|2009|2|29499,2|7205
01/11/2024|260480|Cortês |PE|2010|1|5000|4077
01/11/2024|260480|Cortês |PE|2012|1|60000|9016,08
01/11/2024|260490|Cumaru |PE|2009|1|8000|2403
01/11/2024|260490|Cumaru |PE|2010|1|55000|10035
01/11/2024|260490|Cumaru |PE|2012|1|72000|12607,29
01/11/2024|260500|Cupira |PE|2009|6|214650|53155
01/11/2024|260500|Cupira |PE|2010|88|530533|756878
01/11/2024|260500|Cupira |PE|2011|1|36000|3000
01/11/2024|260500|Cupira |PE|2013|4|211625|55789,07
01/11/2024|260500|Cupira |PE|2014|3|215915|57847,98
01/11/2024|260500|Cupira |PE|2015|1|76000|17066,42
01/11/2024|260500|Cupira |PE|2016|6|465955,58|71908,57
01/11/2024|260500|Cupira |PE|2017|5|370077|96293,29
01/11/2024|260500|Cupira |PE|2018|9|654220,8999999999|221265,98
01/11/2024|260500|Cupira |PE|2019|9|677943,99|268494,93
01/11/2024|260500|Cupira |PE|2020|6|516053,56|124982,95
01/11/2024|260500|Cupira |PE|2021|10|928081,08|270740,56
01/11/2024|260500|Cupira |PE|2022|8|789644,6600000001|178748,15
01/11/2024|260500|Cupira |PE|2023|9|946929,3600000001|315456,7
01/11/2024|260500|Cupira |PE|2024|15|1663957,56|622341,42
01/11/2024|260510|Custódia |PE|2009|7|300800|64764
01/11/2024|260510|Custódia |PE|2010|4|152432|36849
01/11/2024|260510|Custódia |PE|2011|15|587371|100529
01/11/2024|260510|Custódia |PE|2012|23|1270639,2400000002|472520,03
01/11/2024|260510|Custódia |PE|2013|27|1728236,5200000003|603217,3399999999
01/11/2024|260510|Custódia |PE|2014|35|2390955,21|679691,47
01/11/2024|260510|Custódia |PE|2015|52|3995803,16|1020032,7399999999
01/11/2024|260510|Custódia |PE|2016|21|1654742,6300000001|297570,57
01/11/2024|260510|Custódia |PE|2017|7|571628,56|93972,61
01/11/2024|260510|Custódia |PE|2018|36|2797120,38|908531,7100000001
01/11/2024|260510|Custódia |PE|2019|38|3124492,4899999998|901625,0499999998
01/11/2024|260510|Custódia |PE|2020|5|355697,53|108723,68
01/11/2024|260510|Custódia |PE|2021|4|302874,6|63943,94
01/11/2024|260510|Custódia |PE|2022|10|1128066,34|139261,38
01/11/2024|260510|Custódia |PE|2023|41|4421356,42|1401290,7400000002
01/11/2024|260510|Custódia |PE|2024|69|8243802,01|2778337,1
01/11/2024|260515|Dormentes |PE|2009|4|110364,12|26848
01/11/2024|260515|Dormentes |PE|2010|6|316832,24|72012
01/11/2024|260515|Dormentes |PE|2011|3|146089|17097
01/11/2024|260515|Dormentes |PE|2013|1|69851|15999,99
01/11/2024|260515|Dormentes |PE|2014|7|409171,51|148755,06
01/11/2024|260515|Dormentes |PE|2015|3|211022,68|64702
01/11/2024|260515|Dormentes |PE|2016|3|213232,52|62259,39
01/11/2024|260515|Dormentes |PE|2017|1|56000|20560,22
01/11/2024|260515|Dormentes |PE|2018|1|76000|30423,99
01/11/2024|260515|Dormentes |PE|2019|1|104000|6677,19
01/11/2024|260515|Dormentes |PE|2023|1|88370,36|19219,6
01/11/2024|260515|Dormentes |PE|2024|1|116000|31911,55
01/11/2024|260520|Escada |PE|2009|11|311161,1|115324
01/11/2024|260520|Escada |PE|2010|5|105800|34072
01/11/2024|260520|Escada |PE|2011|4|165685,03|4000
01/11/2024|260520|Escada |PE|2012|2|114133,98|34832,33
01/11/2024|260520|Escada |PE|2013|2|124800|36225,98
01/11/2024|260520|Escada |PE|2014|3|182500|12066,12
01/11/2024|260520|Escada |PE|2015|3|242092,46|74163,97
01/11/2024|260520|Escada |PE|2016|3|234000|28147,19
01/11/2024|260520|Escada |PE|2019|2|183500|5174,82
01/11/2024|260520|Escada |PE|2023|2|187000|29242,82
01/11/2024|260520|Escada |PE|2024|2|162560|21486,55
01/11/2024|260530|Exu |PE|2009|35|891491,6499999999|480544,71
01/11/2024|260530|Exu |PE|2010|17|541018,68|299860
01/11/2024|260530|Exu |PE|2011|15|634833,36|88963
01/11/2024|260530|Exu |PE|2012|20|1053865,71|412271,23
01/11/2024|260530|Exu |PE|2013|21|1335090,18|483305,08
01/11/2024|260530|Exu |PE|2014|51|3210746,92|1196960,94
01/11/2024|260530|Exu |PE|2015|52|3235337,89|1254641,47
01/11/2024|260530|Exu |PE|2016|42|2631745,76|862836,1799999999
01/11/2024|260530|Exu |PE|2017|33|2271781,26|854940,2499999999
01/11/2024|260530|Exu |PE|2018|26|1868819,4|636277,35
01/11/2024|260530|Exu |PE|2019|29|2123715,5300000003|666482,52
01/11/2024|260530|Exu |PE|2020|21|1708884|479175,15
01/11/2024|260530|Exu |PE|2021|6|507478,47|155544,62
01/11/2024|260530|Exu |PE|2022|9|745303,6300000001|151803,36
01/11/2024|260530|Exu |PE|2023|15|1377497|416084,08
01/11/2024|260530|Exu |PE|2024|18|1754969,35|632907,37
01/11/2024|260540|Feira Nova |PE|2009|3|86500|13723
01/11/2024|260540|Feira Nova |PE|2010|4|132421,25|28410
01/11/2024|260540|Feira Nova |PE|2011|18|814013,2|86531
01/11/2024|260540|Feira Nova |PE|2012|30|1549745,8699999999|673028,38
01/11/2024|260540|Feira Nova |PE|2013|25|1650638,2500000002|539410,3999999999
01/11/2024|260540|Feira Nova |PE|2014|23|1506032,1500000001|522155,2
01/11/2024|260540|Feira Nova |PE|2015|23|1674821,54|525138,2999999999
01/11/2024|260540|Feira Nova |PE|2016|39|2870774,13|905564,0699999998
01/11/2024|260540|Feira Nova |PE|2017|23|1708754,8299999998|615584,03
01/11/2024|260540|Feira Nova |PE|2018|15|1132339,46|407760,91
01/11/2024|260540|Feira Nova |PE|2019|12|1022762,4100000001|287124,57
01/11/2024|260540|Feira Nova |PE|2020|5|444133,1|140819,95
01/11/2024|260540|Feira Nova |PE|2021|6|593727,59|154212,98
01/11/2024|260540|Feira Nova |PE|2022|12|1209933,24|264657,33
01/11/2024|260540|Feira Nova |PE|2023|15|1837425|378463,02
01/11/2024|260540|Feira Nova |PE|2024|21|3219743,62|571387,8000000002
01/11/2024|260550|Ferreiros |PE|2012|3|153000|42519,82
01/11/2024|260550|Ferreiros |PE|2017|3|203360,49|83443,65
01/11/2024|260550|Ferreiros |PE|2018|10|755718,96|263294,65
01/11/2024|260550|Ferreiros |PE|2019|13|1010038,18|241293,77
01/11/2024|260550|Ferreiros |PE|2020|4|343140,31|88369,66
01/11/2024|260550|Ferreiros |PE|2021|3|246865,54|85146,24
01/11/2024|260550|Ferreiros |PE|2022|4|385335|68974,1
01/11/2024|260550|Ferreiros |PE|2023|6|660467,8|196143,79
01/11/2024|260550|Ferreiros |PE|2024|26|3123510,99|1261929,9700000002
01/11/2024|260560|Flores |PE|2009|1|25000|4255
01/11/2024|260560|Flores |PE|2010|16|318554,93|288636
01/11/2024|260560|Flores |PE|2011|13|270948,53|139861
01/11/2024|260560|Flores |PE|2012|25|618314,2999999999|481814,89
01/11/2024|260560|Flores |PE|2013|36|1012675|794976,6599999999
01/11/2024|260560|Flores |PE|2014|25|814435|594403,1599999999
01/11/2024|260560|Flores |PE|2015|21|849394|519825,18
01/11/2024|260560|Flores |PE|2016|13|676890,3200000001|337677,04
01/11/2024|260560|Flores |PE|2017|4|214556|106231,56
01/11/2024|260560|Flores |PE|2020|19|1176818,52|495310,4299999999
01/11/2024|260560|Flores |PE|2021|12|825168,6|340167,31
01/11/2024|260560|Flores |PE|2023|6|632478,19|240591,61
01/11/2024|260560|Flores |PE|2024|19|2225628,89|981292,8699999999
01/11/2024|260570|Floresta |PE|2011|1|64989,01|0
01/11/2024|260570|Floresta |PE|2012|1|54305,12|24233,04
01/11/2024|260570|Floresta |PE|2014|1|69831|19169
01/11/2024|260570|Floresta |PE|2015|5|316959|102932
01/11/2024|260570|Floresta |PE|2016|1|98600|0
01/11/2024|260570|Floresta |PE|2017|2|131672,56|29885,05
01/11/2024|260570|Floresta |PE|2018|2|201476|0
01/11/2024|260570|Floresta |PE|2019|2|134694,05|44843,65
01/11/2024|260570|Floresta |PE|2020|1|62000|0
01/11/2024|260570|Floresta |PE|2021|3|254781,47|35631,23
01/11/2024|260570|Floresta |PE|2023|8|946600|114894,66
01/11/2024|260570|Floresta |PE|2024|6|847117,2|115141,76
01/11/2024|260580|Frei Miguelinho |PE|2009|2|51239,54|16317
01/11/2024|260590|Gameleira |PE|2009|1|12000|6786
01/11/2024|260590|Gameleira |PE|2010|198|433000|1615591
01/11/2024|260590|Gameleira |PE|2012|2|90327|20789,08
01/11/2024|260590|Gameleira |PE|2015|1|50000|19168,99
01/11/2024|260590|Gameleira |PE|2017|1|70000|20999,99
01/11/2024|260590|Gameleira |PE|2018|1|70000|20999,99
01/11/2024|260600|Garanhuns |PE|2009|68|2792358,54|651093,9
01/11/2024|260600|Garanhuns |PE|2010|68|2952379,67|710633
01/11/2024|260600|Garanhuns |PE|2011|51|2787312,73|161227
01/11/2024|260600|Garanhuns |PE|2012|48|3081852,060000001|757147,0699999998
01/11/2024|260600|Garanhuns |PE|2013|179|12007941,71|4211139,35
01/11/2024|260600|Garanhuns |PE|2014|168|12052853,510000005|4634217,360000002
01/11/2024|260600|Garanhuns |PE|2015|374|27289194,059999995|9967688,830000002
01/11/2024|260600|Garanhuns |PE|2016|365|27647349,77|8782198,670000002
01/11/2024|260600|Garanhuns |PE|2017|545|43452768,68000001|15367111,50000001
01/11/2024|260600|Garanhuns |PE|2018|553|45081053,96|16566818,14
01/11/2024|260600|Garanhuns |PE|2019|477|39691719,46|14530379,989999998
01/11/2024|260600|Garanhuns |PE|2020|419|36170033,48|12494899,12000001
01/11/2024|260600|Garanhuns |PE|2021|393|35748506,05|13063613,470000004
01/11/2024|260600|Garanhuns |PE|2022|417|42533731,529999994|14880497,789999997
01/11/2024|260600|Garanhuns |PE|2023|389|47734819,34|14227128,799999995
01/11/2024|260600|Garanhuns |PE|2024|604|70277546,71|30342399,869999994
01/11/2024|260610|Glória do Goitá |PE|2009|1|21700|8340
01/11/2024|260610|Glória do Goitá |PE|2010|21|370608,64|231043
01/11/2024|260610|Glória do Goitá |PE|2011|11|660683,37|67946
01/11/2024|260610|Glória do Goitá |PE|2012|13|890758,74|252454,26
01/11/2024|260610|Glória do Goitá |PE|2013|28|1842205,2999999998|675431,7299999999
01/11/2024|260610|Glória do Goitá |PE|2014|45|3161611,1799999997|1031292,1599999997
01/11/2024|260610|Glória do Goitá |PE|2015|41|2854021,88|975044,2299999997
01/11/2024|260610|Glória do Goitá |PE|2016|24|1661432,4699999997|534608,19
01/11/2024|260610|Glória do Goitá |PE|2017|29|2101652,1599999997|777740,84
01/11/2024|260610|Glória do Goitá |PE|2018|21|1608446,46|529104,12
01/11/2024|260610|Glória do Goitá |PE|2019|27|2262762,69|755172,3399999999
01/11/2024|260610|Glória do Goitá |PE|2020|42|3766331,66|1020516,32
01/11/2024|260610|Glória do Goitá |PE|2021|15|1250653,95|373860,8
01/11/2024|260610|Glória do Goitá |PE|2022|19|1887913,7|372689,65
01/11/2024|260610|Glória do Goitá |PE|2023|23|2559442,4400000004|770074,0399999999
01/11/2024|260610|Glória do Goitá |PE|2024|24|2897744,1900000004|967043,27
01/11/2024|260620|Goiana |PE|2009|11|320675|90196
01/11/2024|260620|Goiana |PE|2010|235|954086,4299999999|2136481
01/11/2024|260620|Goiana |PE|2011|5|161349|21101
01/11/2024|260620|Goiana |PE|2012|1|32129,08|8933,93
01/11/2024|260620|Goiana |PE|2013|1|81506,24|0
01/11/2024|260620|Goiana |PE|2014|2|152223|48516,98
01/11/2024|260620|Goiana |PE|2015|13|975232,31|301856,89
01/11/2024|260620|Goiana |PE|2016|11|1018539,2|245992,91
01/11/2024|260620|Goiana |PE|2017|30|2662404,1399999997|533849,02
01/11/2024|260620|Goiana |PE|2018|19|1888262,94|406495,95
01/11/2024|260620|Goiana |PE|2019|13|1286560,7000000002|240574,94
01/11/2024|260620|Goiana |PE|2020|7|708874,3|142359,37
01/11/2024|260620|Goiana |PE|2021|27|2686461,3400000003|554274,68
01/11/2024|260620|Goiana |PE|2022|36|4041231,79|514227,1199999999
01/11/2024|260620|Goiana |PE|2023|31|4175290,0900000003|756688
01/11/2024|260620|Goiana |PE|2024|27|4017792,7399999998|533794,23
01/11/2024|260630|Granito |PE|2010|215|322500|1531875
01/11/2024|260630|Granito |PE|2011|1|20500|2000
01/11/2024|260630|Granito |PE|2014|1|72211,5|15243,72
01/11/2024|260630|Granito |PE|2024|1|200000|0
01/11/2024|260640|Gravatá |PE|2009|48|1827889,75|503252
01/11/2024|260640|Gravatá |PE|2010|122|2129350,81|1258035
01/11/2024|260640|Gravatá |PE|2011|55|2763169,2199999997|337936
01/11/2024|260640|Gravatá |PE|2012|71|4619683,78|1401197,3700000003
01/11/2024|260640|Gravatá |PE|2013|63|4287266,57|1433669,5499999998
01/11/2024|260640|Gravatá |PE|2014|42|3390182,1|806115,2699999998
01/11/2024|260640|Gravatá |PE|2015|39|3790145,76|592992,58
01/11/2024|260640|Gravatá |PE|2016|47|4136238,48|863185,3199999998
01/11/2024|260640|Gravatá |PE|2017|64|6244212,209999999|1435406,5599999996
01/11/2024|260640|Gravatá |PE|2018|61|5791203,43|1301432,7399999998
01/11/2024|260640|Gravatá |PE|2019|82|7723772,42|1914281,4199999992
01/11/2024|260640|Gravatá |PE|2020|67|6556775,209999999|1366678,6600000001
01/11/2024|260640|Gravatá |PE|2021|72|7242077,55|1333967,5000000002
01/11/2024|260640|Gravatá |PE|2022|144|16457613,059999999|3072979,5899999994
01/11/2024|260640|Gravatá |PE|2023|190|24195306,689999998|5409648,559999999
01/11/2024|260640|Gravatá |PE|2024|126|18423981,759999998|3266764,5300000007
01/11/2024|260650|Iati |PE|2009|3|82996,5|22609,76
01/11/2024|260650|Iati |PE|2010|2|55870,09|20111
01/11/2024|260650|Iati |PE|2011|2|82590|0
01/11/2024|260650|Iati |PE|2012|3|134438|37539,83
01/11/2024|260650|Iati |PE|2013|3|151630|30161,64
01/11/2024|260650|Iati |PE|2014|5|269505|72764,57
01/11/2024|260650|Iati |PE|2015|1|60200|18112,99
01/11/2024|260650|Iati |PE|2016|2|111991|45713,65
01/11/2024|260650|Iati |PE|2017|5|320624,08|73916,22
01/11/2024|260650|Iati |PE|2018|1|64000|7207,55
01/11/2024|260650|Iati |PE|2019|4|311590,46|25539,17
01/11/2024|260650|Iati |PE|2020|1|63104|22739,99
01/11/2024|260650|Iati |PE|2021|1|97782|5317,77
01/11/2024|260650|Iati |PE|2022|4|315440|37100,84
01/11/2024|260650|Iati |PE|2023|9|920642,6|214796,02
01/11/2024|260650|Iati |PE|2024|4|432900|138221,84
01/11/2024|260660|Ibimirim |PE|2009|3|51410|20453
01/11/2024|260660|Ibimirim |PE|2010|1|5000|2077
01/11/2024|260660|Ibimirim |PE|2017|1|59000|9650,42
01/11/2024|260660|Ibimirim |PE|2021|1|108000|36984,76
01/11/2024|260660|Ibimirim |PE|2022|3|339603,25|107360,45
01/11/2024|260660|Ibimirim |PE|2023|5|617545,24|128784,3
01/11/2024|260660|Ibimirim |PE|2024|3|419198,32|81238,47
01/11/2024|260670|Ibirajuba |PE|2012|1|67498,24|11865,83
01/11/2024|260670|Ibirajuba |PE|2013|4|132256,08|66302,17
01/11/2024|260670|Ibirajuba |PE|2015|2|113760|15999,99
01/11/2024|260670|Ibirajuba |PE|2020|1|59785,57|19584,99
01/11/2024|260670|Ibirajuba |PE|2021|1|65600|17668,75
01/11/2024|260670|Ibirajuba |PE|2023|1|75005,78|10409,28
01/11/2024|260680|Igarassu |PE|2009|232|5918518,4399999995|4763408,959999999
01/11/2024|260680|Igarassu |PE|2010|532|9731882|9760664
01/11/2024|260680|Igarassu |PE|2011|208|8874536,41|2687773,75
01/11/2024|260680|Igarassu |PE|2012|304|15486221,51|7960918,990000001
01/11/2024|260680|Igarassu |PE|2013|722|45791229,72|20124283,610000007
01/11/2024|260680|Igarassu |PE|2014|842|63959027,89999999|21810832,54
01/11/2024|260680|Igarassu |PE|2015|985|83246084,74|25431522,08
01/11/2024|260680|Igarassu |PE|2016|457|41968617,669999994|12153946,48
01/11/2024|260680|Igarassu |PE|2017|584|54510395,69|18033501,770000003
01/11/2024|260680|Igarassu |PE|2018|480|45123813,24|15830356,71
01/11/2024|260680|Igarassu |PE|2019|514|48137234,460000016|15118044,800000003
01/11/2024|260680|Igarassu |PE|2020|603|55962233,330000006|19243242,57
01/11/2024|260680|Igarassu |PE|2021|670|65567792,00999999|23178809,699999996
01/11/2024|260680|Igarassu |PE|2022|982|100242224,42999999|38040695,67
01/11/2024|260680|Igarassu |PE|2023|1016|113544520,98000002|46401346,92000001
01/11/2024|260680|Igarassu |PE|2024|989|112763840,30000001|53245900,01000001
01/11/2024|260690|Iguaraci |PE|2009|2|47000|12051
01/11/2024|260690|Iguaraci |PE|2010|16|79500|130839
01/11/2024|260690|Iguaraci |PE|2011|4|170115,92|16297
01/11/2024|260690|Iguaraci |PE|2012|5|211626,17|80525,27
01/11/2024|260690|Iguaraci |PE|2013|5|335571,29|87933,11
01/11/2024|260690|Iguaraci |PE|2014|4|271059,87|78404,7
01/11/2024|260690|Iguaraci |PE|2015|8|606810,81|149895,94
01/11/2024|260690|Iguaraci |PE|2016|5|351854,06|91464,76
01/11/2024|260690|Iguaraci |PE|2017|1|72899|5420,31
01/11/2024|260690|Iguaraci |PE|2019|1|72309|4528,48
01/11/2024|260690|Iguaraci |PE|2020|1|90000|20999,99
01/11/2024|260690|Iguaraci |PE|2023|4|420000|20464,59
01/11/2024|260690|Iguaraci |PE|2024|2|277999|61907,41
01/11/2024|260700|Inajá |PE|2013|1|63204,3|15999,99
01/11/2024|260710|Ingazeira |PE|2009|2|19900|5231
01/11/2024|260710|Ingazeira |PE|2010|1|51000|10507
01/11/2024|260710|Ingazeira |PE|2011|1|64800|0
01/11/2024|260710|Ingazeira |PE|2014|6|260819|126315,86
01/11/2024|260710|Ingazeira |PE|2015|4|209553,75|96823,77
01/11/2024|260710|Ingazeira |PE|2016|3|173819,97|60548,16
